id_cliente;cluster;nombre_segmento;recencia;frecuencia;monto
587;0;Leales / Frecuentes;142;3;131.7
588;3;Nuevos / Esporádicos;318;3;179.5
589;1;En Riesgo / Inactivos;25;11;961.3
590;1;En Riesgo / Inactivos;10;12;588.4
591;0;Leales / Frecuentes;292;4;213.9
592;0;Leales / Frecuentes;162;3;105.2
593;0;Leales / Frecuentes;163;6;132.055
594;2;Campeones / VIP;72;13;471.1
595;0;Leales / Frecuentes;159;5;200.8
596;1;En Riesgo / Inactivos;11;18;591.1
597;0;Leales / Frecuentes;26;3;95.9
598;0;Leales / Frecuentes;7;4;65.9
599;0;Leales / Frecuentes;205;6;262.3
600;1;En Riesgo / Inactivos;68;14;618.0
601;2;Campeones / VIP;241;8;345.31
602;0;Leales / Frecuentes;121;8;128.2
603;1;En Riesgo / Inactivos;37;19;906.92
604;0;Leales / Frecuentes;52;4;54.9
605;0;Leales / Frecuentes;0;6;235.20000000000002
606;3;Nuevos / Esporádicos;717;1;111.6
607;2;Campeones / VIP;40;12;343.5
608;0;Leales / Frecuentes;153;7;248.10000000000002
609;2;Campeones / VIP;16;11;475.3
610;2;Campeones / VIP;192;10;287.12
611;1;En Riesgo / Inactivos;64;12;873.1
612;2;Campeones / VIP;10;6;438.29999999999995
613;0;Leales / Frecuentes;94;4;135.3
614;3;Nuevos / Esporádicos;489;2;116.89999999999999
615;0;Leales / Frecuentes;0;5;284.0
616;0;Leales / Frecuentes;83;4;135.32999999999998
617;3;Nuevos / Esporádicos;459;2;9.0
618;0;Leales / Frecuentes;1;3;137.8
619;2;Campeones / VIP;90;10;285.148
620;0;Leales / Frecuentes;146;3;196.2
621;0;Leales / Frecuentes;183;2;82.6
622;0;Leales / Frecuentes;226;3;197.2
623;3;Nuevos / Esporádicos;410;4;159.7
624;0;Leales / Frecuentes;14;2;66.6
625;0;Leales / Frecuentes;0;4;47.752
626;2;Campeones / VIP;27;14;379.0
627;0;Leales / Frecuentes;149;7;135.5
628;1;En Riesgo / Inactivos;3;16;558.9
629;0;Leales / Frecuentes;91;4;148.8
630;1;En Riesgo / Inactivos;22;18;777.3
631;0;Leales / Frecuentes;77;5;135.4
632;2;Campeones / VIP;14;6;414.15000000000003
633;0;Leales / Frecuentes;10;6;191.79999999999998
634;0;Leales / Frecuentes;71;4;65.3
635;0;Leales / Frecuentes;55;6;259.5
636;3;Nuevos / Esporádicos;395;4;54.0
637;0;Leales / Frecuentes;53;3;42.0
638;1;En Riesgo / Inactivos;30;12;658.312
639;3;Nuevos / Esporádicos;275;2;59.3
640;0;Leales / Frecuentes;189;5;262.1
641;0;Leales / Frecuentes;103;2;124.6
642;0;Leales / Frecuentes;141;3;82.0
643;2;Campeones / VIP;36;8;412.85
644;2;Campeones / VIP;209;7;422.40000000000003
645;2;Campeones / VIP;11;8;255.7
646;0;Leales / Frecuentes;92;4;100.31
647;1;En Riesgo / Inactivos;3;16;418.86
648;2;Campeones / VIP;3;12;359.01
649;1;En Riesgo / Inactivos;1;16;774.225
650;3;Nuevos / Esporádicos;368;3;168.2
651;2;Campeones / VIP;54;10;347.45
652;2;Campeones / VIP;149;10;343.1
653;0;Leales / Frecuentes;154;6;347.9
654;2;Campeones / VIP;26;12;376.2
655;3;Nuevos / Esporádicos;716;1;40.8
656;0;Leales / Frecuentes;176;5;206.91
657;0;Leales / Frecuentes;198;6;210.98000000000002
658;3;Nuevos / Esporádicos;458;2;62.099999999999994
659;0;Leales / Frecuentes;19;4;125.71
660;3;Nuevos / Esporádicos;486;2;28.0
661;2;Campeones / VIP;71;8;350.5
662;0;Leales / Frecuentes;30;5;157.73
663;3;Nuevos / Esporádicos;268;2;54.699999999999996
664;2;Campeones / VIP;7;10;405.71
665;0;Leales / Frecuentes;28;4;162.8
666;0;Leales / Frecuentes;46;7;200.8
667;0;Leales / Frecuentes;139;5;134.6
668;0;Leales / Frecuentes;52;7;230.1
669;1;En Riesgo / Inactivos;0;17;628.5720000000001
670;1;En Riesgo / Inactivos;4;12;747.9
671;0;Leales / Frecuentes;203;5;336.2
672;2;Campeones / VIP;18;9;677.5
673;0;Leales / Frecuentes;179;2;7.9
674;2;Campeones / VIP;182;7;357.2
675;0;Leales / Frecuentes;199;3;282.8
676;0;Leales / Frecuentes;175;3;230.4
677;2;Campeones / VIP;164;13;503.565
678;0;Leales / Frecuentes;240;6;161.1
679;2;Campeones / VIP;160;8;321.865
680;0;Leales / Frecuentes;25;2;19.7
681;2;Campeones / VIP;39;12;527.2199999999999
682;0;Leales / Frecuentes;10;5;132.41
683;0;Leales / Frecuentes;129;5;206.4
684;3;Nuevos / Esporádicos;286;3;105.16399999999999
685;0;Leales / Frecuentes;107;5;246.89999999999998
686;2;Campeones / VIP;30;11;530.6
687;0;Leales / Frecuentes;11;4;119.8
688;2;Campeones / VIP;245;15;305.1
689;2;Campeones / VIP;13;8;280.7
690;2;Campeones / VIP;120;8;679.0
691;3;Nuevos / Esporádicos;310;5;182.28
692;0;Leales / Frecuentes;84;2;45.9
693;0;Leales / Frecuentes;72;5;132.4
694;0;Leales / Frecuentes;112;3;124.6
695;0;Leales / Frecuentes;183;5;265.2
696;3;Nuevos / Esporádicos;491;3;64.11
697;3;Nuevos / Esporádicos;607;2;30.9
698;0;Leales / Frecuentes;140;5;222.19
699;0;Leales / Frecuentes;24;4;152.6
700;0;Leales / Frecuentes;223;5;281.1
701;1;En Riesgo / Inactivos;5;18;843.264
702;3;Nuevos / Esporádicos;385;3;275.7
703;0;Leales / Frecuentes;72;3;164.6
704;2;Campeones / VIP;10;12;529.74
705;0;Leales / Frecuentes;81;5;278.4
706;0;Leales / Frecuentes;124;2;13.4
707;1;En Riesgo / Inactivos;18;18;580.704
708;3;Nuevos / Esporádicos;510;2;44.7
709;0;Leales / Frecuentes;41;4;33.3
710;2;Campeones / VIP;14;11;165.9
711;2;Campeones / VIP;159;7;429.95
712;2;Campeones / VIP;11;14;380.36
713;0;Leales / Frecuentes;114;4;50.599999999999994
714;0;Leales / Frecuentes;79;2;137.70000000000002
715;3;Nuevos / Esporádicos;380;3;151.6
716;2;Campeones / VIP;23;10;243.74
717;2;Campeones / VIP;38;13;440.35999999999996
718;0;Leales / Frecuentes;12;5;81.8
719;2;Campeones / VIP;137;7;357.5
720;0;Leales / Frecuentes;58;6;117.17999999999999
721;0;Leales / Frecuentes;16;4;332.6
722;0;Leales / Frecuentes;194;2;41.7
723;2;Campeones / VIP;43;10;433.3
724;0;Leales / Frecuentes;129;4;290.09999999999997
725;0;Leales / Frecuentes;58;3;30.61
726;2;Campeones / VIP;15;8;302.83000000000004
727;0;Leales / Frecuentes;27;6;156.4
728;2;Campeones / VIP;39;4;897.3000000000001
729;0;Leales / Frecuentes;35;5;181.29999999999998
730;2;Campeones / VIP;14;11;371.7
731;0;Leales / Frecuentes;79;8;113.912
732;0;Leales / Frecuentes;216;4;87.3
733;0;Leales / Frecuentes;67;3;85.30999999999999
734;0;Leales / Frecuentes;5;3;234.428
735;1;En Riesgo / Inactivos;11;18;405.33
736;2;Campeones / VIP;6;12;290.3
737;0;Leales / Frecuentes;27;7;231.75
738;0;Leales / Frecuentes;33;3;146.1
739;1;En Riesgo / Inactivos;68;13;626.15
740;0;Leales / Frecuentes;81;6;131.3
741;2;Campeones / VIP;20;5;399.7
742;1;En Riesgo / Inactivos;7;11;832.088
743;3;Nuevos / Esporádicos;558;4;192.42000000000002
744;3;Nuevos / Esporádicos;564;2;24.700000000000003
745;0;Leales / Frecuentes;182;6;237.2
746;0;Leales / Frecuentes;151;8;172.6
747;3;Nuevos / Esporádicos;336;2;100.5
748;2;Campeones / VIP;80;9;381.4
749;3;Nuevos / Esporádicos;714;1;12.9
750;2;Campeones / VIP;131;10;346.71
751;2;Campeones / VIP;50;9;475.5
752;0;Leales / Frecuentes;128;7;216.5
753;0;Leales / Frecuentes;21;7;156.92
754;2;Campeones / VIP;7;7;326.4
755;2;Campeones / VIP;2;9;376.1
756;0;Leales / Frecuentes;79;6;240.71
757;1;En Riesgo / Inactivos;19;10;678.93
758;0;Leales / Frecuentes;15;7;190.21999999999997
759;0;Leales / Frecuentes;96;6;95.7
760;0;Leales / Frecuentes;5;3;110.9
761;2;Campeones / VIP;34;8;271.8
762;2;Campeones / VIP;13;8;241.5
763;3;Nuevos / Esporádicos;375;2;49.5
764;0;Leales / Frecuentes;17;6;107.0
765;2;Campeones / VIP;27;8;580.18
766;3;Nuevos / Esporádicos;388;6;135.3
767;0;Leales / Frecuentes;172;7;238.1
768;3;Nuevos / Esporádicos;320;2;213.6
769;0;Leales / Frecuentes;107;5;135.89999999999998
770;1;En Riesgo / Inactivos;259;12;600.2
771;1;En Riesgo / Inactivos;3;23;808.7
772;0;Leales / Frecuentes;74;5;170.8
773;0;Leales / Frecuentes;52;5;134.5
774;0;Leales / Frecuentes;244;2;135.7
775;1;En Riesgo / Inactivos;43;16;731.215
776;3;Nuevos / Esporádicos;352;2;115.19999999999999
777;3;Nuevos / Esporádicos;337;6;115.0
778;1;En Riesgo / Inactivos;17;7;976.2
779;2;Campeones / VIP;197;10;413.7
780;0;Leales / Frecuentes;24;4;34.2
781;2;Campeones / VIP;28;3;558.4100000000001
782;0;Leales / Frecuentes;66;8;155.9
783;0;Leales / Frecuentes;252;5;196.0
784;0;Leales / Frecuentes;263;2;153.4
785;2;Campeones / VIP;58;9;172.6
786;2;Campeones / VIP;21;10;296.5
787;2;Campeones / VIP;96;7;319.9
788;0;Leales / Frecuentes;294;5;114.10000000000001
789;0;Leales / Frecuentes;181;8;220.89999999999998
790;0;Leales / Frecuentes;55;8;180.04
791;2;Campeones / VIP;127;11;578.75
792;2;Campeones / VIP;9;11;440.7
793;0;Leales / Frecuentes;99;3;61.1
794;2;Campeones / VIP;56;12;502.22999999999996
795;0;Leales / Frecuentes;158;2;101.6
796;3;Nuevos / Esporádicos;294;2;72.14
797;2;Campeones / VIP;46;10;304.6
798;0;Leales / Frecuentes;26;4;102.0
799;0;Leales / Frecuentes;127;5;104.23
800;2;Campeones / VIP;108;9;256.896
801;0;Leales / Frecuentes;147;7;281.2
802;2;Campeones / VIP;13;5;650.9
803;0;Leales / Frecuentes;111;7;230.92000000000002
804;0;Leales / Frecuentes;57;4;116.89999999999999
805;2;Campeones / VIP;22;6;490.9
806;1;En Riesgo / Inactivos;62;19;664.62
807;2;Campeones / VIP;68;11;409.6
808;1;En Riesgo / Inactivos;6;18;421.0
809;3;Nuevos / Esporádicos;374;3;38.08
810;2;Campeones / VIP;162;5;467.11
811;3;Nuevos / Esporádicos;441;2;65.03
812;3;Nuevos / Esporádicos;353;4;167.2
813;3;Nuevos / Esporádicos;712;1;37.6
814;2;Campeones / VIP;27;13;349.0
815;2;Campeones / VIP;70;7;308.0
816;2;Campeones / VIP;44;8;263.81
817;3;Nuevos / Esporádicos;457;3;74.0
818;0;Leales / Frecuentes;186;4;258.9
819;0;Leales / Frecuentes;273;2;191.44
820;0;Leales / Frecuentes;107;7;183.232
821;0;Leales / Frecuentes;126;2;78.6
822;1;En Riesgo / Inactivos;18;19;648.134
823;0;Leales / Frecuentes;134;4;59.7
824;0;Leales / Frecuentes;7;3;111.02
825;0;Leales / Frecuentes;11;4;79.87
826;2;Campeones / VIP;87;9;401.79999999999995
827;0;Leales / Frecuentes;46;6;114.8
828;2;Campeones / VIP;134;8;427.18
829;2;Campeones / VIP;45;9;193.7
830;3;Nuevos / Esporádicos;444;3;72.5
831;0;Leales / Frecuentes;11;6;170.8
832;0;Leales / Frecuentes;13;3;242.29999999999998
833;2;Campeones / VIP;67;13;437.8
834;1;En Riesgo / Inactivos;32;13;1203.7
835;0;Leales / Frecuentes;62;7;184.1
836;2;Campeones / VIP;310;7;526.9
837;1;En Riesgo / Inactivos;1;22;649.0
838;2;Campeones / VIP;272;5;487.6
839;0;Leales / Frecuentes;60;5;264.55
840;0;Leales / Frecuentes;126;4;86.60000000000001
841;1;En Riesgo / Inactivos;50;15;432.5
842;0;Leales / Frecuentes;71;7;217.6
843;0;Leales / Frecuentes;69;5;192.5
844;0;Leales / Frecuentes;6;6;250.8
845;0;Leales / Frecuentes;29;3;130.27
846;0;Leales / Frecuentes;181;3;53.099999999999994
847;0;Leales / Frecuentes;218;7;300.0
848;0;Leales / Frecuentes;125;4;64.3
849;2;Campeones / VIP;1;10;403.12
850;2;Campeones / VIP;8;14;289.85
851;0;Leales / Frecuentes;142;5;137.73
852;3;Nuevos / Esporádicos;502;3;48.4
853;2;Campeones / VIP;26;8;218.92000000000002
854;3;Nuevos / Esporádicos;288;3;74.4
855;3;Nuevos / Esporádicos;434;2;29.799999999999997
856;0;Leales / Frecuentes;49;2;40.3
857;0;Leales / Frecuentes;182;4;445.5
858;2;Campeones / VIP;21;10;252.07999999999998
859;0;Leales / Frecuentes;145;2;22.8
860;0;Leales / Frecuentes;79;6;162.5
861;2;Campeones / VIP;0;6;511.49999999999994
862;0;Leales / Frecuentes;135;2;5.0
863;0;Leales / Frecuentes;65;5;155.43999999999997
864;2;Campeones / VIP;12;11;348.81
865;2;Campeones / VIP;81;12;306.958
866;0;Leales / Frecuentes;152;2;44.5
867;0;Leales / Frecuentes;78;2;33.21
868;3;Nuevos / Esporádicos;711;1;23.4
869;2;Campeones / VIP;56;9;473.45
870;0;Leales / Frecuentes;120;5;142.3
871;1;En Riesgo / Inactivos;1;12;599.324
872;0;Leales / Frecuentes;142;6;234.29999999999998
873;3;Nuevos / Esporádicos;319;5;228.5
874;2;Campeones / VIP;5;8;247.64
875;0;Leales / Frecuentes;54;3;128.6
876;2;Campeones / VIP;10;7;529.52
877;0;Leales / Frecuentes;115;3;405.3
878;3;Nuevos / Esporádicos;381;2;149.1
879;0;Leales / Frecuentes;95;2;151.2
880;0;Leales / Frecuentes;32;2;76.5
881;0;Leales / Frecuentes;18;6;144.1
882;0;Leales / Frecuentes;101;2;43.4
883;2;Campeones / VIP;8;9;300.5
884;3;Nuevos / Esporádicos;711;1;57.6
885;2;Campeones / VIP;3;9;390.22400000000005
886;1;En Riesgo / Inactivos;7;16;503.56
887;0;Leales / Frecuentes;69;6;125.7
888;0;Leales / Frecuentes;27;7;132.9
889;2;Campeones / VIP;47;14;441.99999999999994
890;2;Campeones / VIP;91;10;395.98499999999996
891;2;Campeones / VIP;40;9;555.2
892;2;Campeones / VIP;36;9;622.53
893;2;Campeones / VIP;7;8;341.62
894;2;Campeones / VIP;13;14;465.0
895;1;En Riesgo / Inactivos;51;19;649.3
896;2;Campeones / VIP;10;7;371.2
897;2;Campeones / VIP;33;8;422.7
898;0;Leales / Frecuentes;25;4;62.28
899;0;Leales / Frecuentes;35;8;167.1
900;2;Campeones / VIP;7;13;442.24
901;3;Nuevos / Esporádicos;297;4;145.4
902;2;Campeones / VIP;129;9;217.6
903;2;Campeones / VIP;1;12;534.72
904;0;Leales / Frecuentes;12;3;125.89999999999999
905;2;Campeones / VIP;92;10;651.11
906;0;Leales / Frecuentes;269;5;366.5
907;2;Campeones / VIP;34;9;240.7
908;1;En Riesgo / Inactivos;3;13;609.86
909;2;Campeones / VIP;143;11;526.5
910;0;Leales / Frecuentes;19;2;68.6
911;2;Campeones / VIP;41;13;370.7
912;2;Campeones / VIP;65;5;704.82
913;2;Campeones / VIP;4;6;312.4
914;3;Nuevos / Esporádicos;462;4;26.91
915;3;Nuevos / Esporádicos;710;1;67.8
916;3;Nuevos / Esporádicos;433;2;48.82
917;0;Leales / Frecuentes;6;5;65.7
918;3;Nuevos / Esporádicos;710;1;21.6
919;0;Leales / Frecuentes;123;3;55.1
920;0;Leales / Frecuentes;14;5;104.3
921;1;En Riesgo / Inactivos;115;12;615.1
922;2;Campeones / VIP;4;8;540.6
923;2;Campeones / VIP;30;10;637.8000000000001
924;2;Campeones / VIP;33;8;277.0
925;1;En Riesgo / Inactivos;111;15;848.596
926;2;Campeones / VIP;5;9;181.134
927;3;Nuevos / Esporádicos;339;3;484.05
928;1;En Riesgo / Inactivos;29;20;967.4
929;0;Leales / Frecuentes;136;2;71.7
930;2;Campeones / VIP;115;9;302.0
931;3;Nuevos / Esporádicos;603;2;59.400000000000006
932;0;Leales / Frecuentes;147;4;186.1
933;2;Campeones / VIP;11;12;346.9
934;0;Leales / Frecuentes;245;3;169.49999999999997
935;3;Nuevos / Esporádicos;366;5;60.019999999999996
936;0;Leales / Frecuentes;2;6;181.4
937;2;Campeones / VIP;135;11;534.0
938;0;Leales / Frecuentes;79;9;126.4
939;2;Campeones / VIP;67;10;633.1
940;2;Campeones / VIP;181;9;197.5
941;2;Campeones / VIP;19;12;473.9
942;0;Leales / Frecuentes;166;7;281.4
943;2;Campeones / VIP;9;7;318.2
944;2;Campeones / VIP;22;11;510.2
945;0;Leales / Frecuentes;51;7;163.95000000000002
946;0;Leales / Frecuentes;19;7;133.5
947;0;Leales / Frecuentes;154;3;317.9
948;2;Campeones / VIP;26;12;298.1
949;3;Nuevos / Esporádicos;454;4;97.3
950;0;Leales / Frecuentes;95;3;167.4
951;0;Leales / Frecuentes;9;6;223.18
952;0;Leales / Frecuentes;107;2;38.15
953;0;Leales / Frecuentes;58;6;294.34
954;2;Campeones / VIP;256;8;328.2
955;3;Nuevos / Esporádicos;400;3;92.69999999999999
956;0;Leales / Frecuentes;209;2;99.6
957;2;Campeones / VIP;39;13;317.2
958;0;Leales / Frecuentes;27;3;56.8
959;2;Campeones / VIP;1;8;541.5
960;0;Leales / Frecuentes;5;5;123.64399999999999
961;0;Leales / Frecuentes;27;2;11.4
962;0;Leales / Frecuentes;3;7;202.89999999999998
963;3;Nuevos / Esporádicos;311;2;57.10000000000001
964;0;Leales / Frecuentes;167;6;304.33
965;2;Campeones / VIP;20;12;487.22399999999993
966;3;Nuevos / Esporádicos;335;2;20.9
967;2;Campeones / VIP;24;8;244.42
968;0;Leales / Frecuentes;176;5;125.89999999999999
969;2;Campeones / VIP;52;9;348.09999999999997
970;0;Leales / Frecuentes;155;6;247.23
971;0;Leales / Frecuentes;6;5;343.9
972;3;Nuevos / Esporádicos;709;1;16.3
973;3;Nuevos / Esporádicos;480;2;214.4
974;0;Leales / Frecuentes;197;3;163.39999999999998
975;2;Campeones / VIP;67;10;230.2
976;2;Campeones / VIP;37;10;502.4
977;2;Campeones / VIP;48;9;203.6
978;1;En Riesgo / Inactivos;42;14;580.4
979;1;En Riesgo / Inactivos;34;12;771.38
980;0;Leales / Frecuentes;42;6;159.3
981;2;Campeones / VIP;6;7;271.90999999999997
982;2;Campeones / VIP;80;10;241.71200000000002
983;2;Campeones / VIP;107;12;338.53
984;2;Campeones / VIP;33;8;266.2
985;3;Nuevos / Esporádicos;328;4;133.4
986;0;Leales / Frecuentes;164;5;413.59999999999997
987;0;Leales / Frecuentes;148;7;231.0
988;0;Leales / Frecuentes;25;2;343.3
989;0;Leales / Frecuentes;114;5;105.0
990;0;Leales / Frecuentes;202;3;164.43
991;2;Campeones / VIP;41;9;460.88
992;2;Campeones / VIP;1;11;395.94
993;2;Campeones / VIP;34;11;288.26
994;2;Campeones / VIP;4;9;352.7
995;1;En Riesgo / Inactivos;18;13;595.6949999999999
996;0;Leales / Frecuentes;91;5;53.300000000000004
997;0;Leales / Frecuentes;151;5;178.2
998;2;Campeones / VIP;57;8;260.84999999999997
999;2;Campeones / VIP;37;7;267.93
1000;0;Leales / Frecuentes;129;7;180.70999999999998
1001;3;Nuevos / Esporádicos;354;2;12.3
1002;0;Leales / Frecuentes;157;3;170.18
1003;0;Leales / Frecuentes;143;8;92.6
1004;2;Campeones / VIP;247;7;796.6800000000001
1005;2;Campeones / VIP;2;17;309.82
1006;2;Campeones / VIP;14;8;352.75
1007;3;Nuevos / Esporádicos;319;3;284.832
1008;2;Campeones / VIP;124;7;355.44000000000005
1009;1;En Riesgo / Inactivos;38;16;747.23
1010;0;Leales / Frecuentes;110;3;93.4
1011;3;Nuevos / Esporádicos;393;3;66.3
1012;1;En Riesgo / Inactivos;62;17;1066.0
1013;2;Campeones / VIP;48;11;304.7
1014;1;En Riesgo / Inactivos;24;12;831.53
1015;0;Leales / Frecuentes;26;6;104.10000000000001
1016;0;Leales / Frecuentes;144;3;27.9
1017;0;Leales / Frecuentes;59;6;153.1
1018;2;Campeones / VIP;87;10;266.71
1019;2;Campeones / VIP;12;5;473.59999999999997
1020;2;Campeones / VIP;170;12;509.7
1021;2;Campeones / VIP;199;7;509.05800000000005
1022;3;Nuevos / Esporádicos;424;4;105.3
1023;3;Nuevos / Esporádicos;708;1;49.6
1024;3;Nuevos / Esporádicos;348;4;211.02999999999997
1025;3;Nuevos / Esporádicos;486;4;186.7
1026;0;Leales / Frecuentes;181;4;122.80000000000001
1027;0;Leales / Frecuentes;38;4;221.2
1028;0;Leales / Frecuentes;164;7;294.82800000000003
1029;2;Campeones / VIP;6;7;250.5
1030;0;Leales / Frecuentes;6;5;69.3
1031;1;En Riesgo / Inactivos;22;14;497.4
1032;0;Leales / Frecuentes;19;2;44.3
1033;0;Leales / Frecuentes;159;5;271.28
1034;2;Campeones / VIP;12;10;214.12
1035;2;Campeones / VIP;88;8;316.7
1036;1;En Riesgo / Inactivos;265;16;1030.24
1037;3;Nuevos / Esporádicos;437;2;19.1
1038;0;Leales / Frecuentes;145;3;87.7
1039;1;En Riesgo / Inactivos;10;18;661.025
1040;0;Leales / Frecuentes;123;6;202.04
1041;3;Nuevos / Esporádicos;343;2;265.5
1042;2;Campeones / VIP;89;11;311.4
1043;0;Leales / Frecuentes;226;6;86.60000000000001
1044;3;Nuevos / Esporádicos;382;2;107.1
1045;0;Leales / Frecuentes;176;4;154.8
1046;2;Campeones / VIP;86;9;329.21
1047;3;Nuevos / Esporádicos;334;6;242.41
1048;3;Nuevos / Esporádicos;707;1;4.5
1049;0;Leales / Frecuentes;23;2;237.29999999999998
1050;1;En Riesgo / Inactivos;19;8;849.0799999999999
1051;0;Leales / Frecuentes;170;3;121.5
1052;0;Leales / Frecuentes;25;5;150.2
1053;1;En Riesgo / Inactivos;9;14;704.42
1054;0;Leales / Frecuentes;104;3;144.0
1055;2;Campeones / VIP;23;9;189.5
1056;2;Campeones / VIP;26;8;258.8
1057;0;Leales / Frecuentes;23;6;214.1
1058;0;Leales / Frecuentes;87;7;114.54
1059;2;Campeones / VIP;2;8;240.4
1060;0;Leales / Frecuentes;228;3;50.1
1061;2;Campeones / VIP;11;9;243.4
1062;0;Leales / Frecuentes;206;5;203.3
1063;2;Campeones / VIP;45;8;340.12
1064;3;Nuevos / Esporádicos;707;1;22.9
1065;3;Nuevos / Esporádicos;515;2;90.2
1066;0;Leales / Frecuentes;217;6;98.6
1067;0;Leales / Frecuentes;271;4;150.6
1068;0;Leales / Frecuentes;174;9;177.12
1069;1;En Riesgo / Inactivos;30;15;446.40999999999997
1070;2;Campeones / VIP;20;6;461.05
1071;0;Leales / Frecuentes;9;3;101.2
1072;0;Leales / Frecuentes;3;4;142.3
1073;2;Campeones / VIP;10;8;435.5
1074;3;Nuevos / Esporádicos;531;2;29.099999999999998
1075;2;Campeones / VIP;9;10;419.9
1076;2;Campeones / VIP;16;9;335.90000000000003
1077;0;Leales / Frecuentes;29;6;213.9
1078;3;Nuevos / Esporádicos;707;1;4.7
1079;0;Leales / Frecuentes;122;5;389.0
1080;0;Leales / Frecuentes;112;5;73.58800000000001
1081;0;Leales / Frecuentes;187;4;106.7
1082;0;Leales / Frecuentes;161;3;76.8
1083;0;Leales / Frecuentes;158;8;173.14999999999998
1084;3;Nuevos / Esporádicos;463;2;76.8
1085;0;Leales / Frecuentes;191;4;374.0
1086;2;Campeones / VIP;23;9;281.4
1087;0;Leales / Frecuentes;54;6;128.7
1088;0;Leales / Frecuentes;231;4;233.79999999999998
1089;2;Campeones / VIP;38;12;177.0
1090;0;Leales / Frecuentes;184;4;74.9
1091;2;Campeones / VIP;15;13;408.68600000000004
1092;3;Nuevos / Esporádicos;359;8;373.3
1093;0;Leales / Frecuentes;17;6;243.7
1094;1;En Riesgo / Inactivos;47;10;920.52
1095;3;Nuevos / Esporádicos;383;4;145.8
1096;3;Nuevos / Esporádicos;507;2;77.1
1097;0;Leales / Frecuentes;224;2;37.38
1098;0;Leales / Frecuentes;29;4;299.44
1099;0;Leales / Frecuentes;45;7;121.032
1100;0;Leales / Frecuentes;58;5;120.8
1101;0;Leales / Frecuentes;106;5;84.60000000000001
1102;0;Leales / Frecuentes;54;7;220.41
1103;0;Leales / Frecuentes;145;3;131.4
1104;0;Leales / Frecuentes;145;5;183.29999999999998
1105;0;Leales / Frecuentes;113;4;188.89999999999998
1106;1;En Riesgo / Inactivos;86;15;542.9
1107;2;Campeones / VIP;164;9;451.25
1108;1;En Riesgo / Inactivos;193;9;733.2
1109;1;En Riesgo / Inactivos;20;9;736.5
1110;2;Campeones / VIP;31;10;343.4
1111;0;Leales / Frecuentes;24;6;113.4
1112;3;Nuevos / Esporádicos;520;2;46.8
1113;3;Nuevos / Esporádicos;500;2;91.2
1114;2;Campeones / VIP;46;10;508.32
1115;0;Leales / Frecuentes;228;4;116.5
1116;3;Nuevos / Esporádicos;286;2;12.8
1117;2;Campeones / VIP;73;11;245.48
1118;2;Campeones / VIP;74;6;821.1
1119;2;Campeones / VIP;19;11;567.3000000000001
1120;0;Leales / Frecuentes;38;3;208.89999999999998
1121;0;Leales / Frecuentes;108;5;98.3
1122;0;Leales / Frecuentes;139;6;141.6
1123;2;Campeones / VIP;40;12;226.0
1124;0;Leales / Frecuentes;136;8;225.4
1125;2;Campeones / VIP;65;8;274.735
1126;3;Nuevos / Esporádicos;305;3;158.4
1127;2;Campeones / VIP;0;7;280.64
1128;3;Nuevos / Esporádicos;474;2;42.8
1129;0;Leales / Frecuentes;50;4;166.4
1130;0;Leales / Frecuentes;159;7;296.2
1131;0;Leales / Frecuentes;30;2;22.099999999999998
1132;2;Campeones / VIP;6;9;299.5
1133;1;En Riesgo / Inactivos;7;19;581.39
1134;0;Leales / Frecuentes;118;3;158.79999999999998
1135;2;Campeones / VIP;1;9;162.2
1136;2;Campeones / VIP;8;10;455.59999999999997
1137;0;Leales / Frecuentes;16;4;66.7
1138;2;Campeones / VIP;158;9;422.31
1139;3;Nuevos / Esporádicos;381;2;72.3
1140;0;Leales / Frecuentes;17;6;236.6
1141;2;Campeones / VIP;236;11;387.245
1142;2;Campeones / VIP;1;11;509.7
1143;2;Campeones / VIP;139;6;513.1
